filename,camera_id,temp_f,humidity,solar_elevation,latitude,longitude,timestamp
20130113_132732.jpg,10066,26.6,80.0,21.832671275712705,46.3833333,11.85,2013-01-13 11:55:00+00:00
20130113_134629.jpg,10066,24.8,86.0,19.038420870866634,46.3833333,11.85,2013-01-13 12:55:00+00:00
20130113_154632.jpg,10066,23.0,86.0,6.968116617414126,46.3833333,11.85,2013-01-13 14:55:00+00:00
20130114_074630.jpg,10066,21.2,86.0,0.09203041142653029,46.3833333,11.85,2013-01-14 06:55:00+00:00
20130114_094639.jpg,10066,19.4,93.0,14.735596645880301,46.3833333,11.85,2013-01-14 08:55:00+00:00
20130114_095726.jpg,10066,21.2,86.0,19.633720372085183,46.3833333,11.85,2013-01-14 09:55:00+00:00
20130114_132728.jpg,10066,23.0,79.0,6.516657153522429,46.3833333,11.85,2013-01-14 15:00:00+00:00
20130114_161636.jpg,10066,23.0,86.0,14.11485078639992,46.3833333,11.85,2013-01-14 13:55:00+00:00
20130115_074629.jpg,10066,19.4,93.0,0.16593386066519,46.3833333,11.85,2013-01-15 06:55:00+00:00
20130115_114637.jpg,10066,20.0,71.0,6.712116755643433,46.3833333,11.85,2013-01-15 15:00:00+00:00
20130115_115725.jpg,10066,23.0,80.0,22.208223975852963,46.3833333,11.85,2013-01-15 11:55:00+00:00
20130115_125723.jpg,10066,21.2,86.0,19.43140549694432,46.3833333,11.85,2013-01-15 12:55:00+00:00
20130116_075727.jpg,10066,17.6,86.0,8.161364173419553,46.3833333,11.85,2013-01-16 07:55:00+00:00
20130116_084630.jpg,10066,17.0,78.0,22.27378765634713,46.3833333,11.85,2013-01-16 12:00:00+00:00
20130116_094634.jpg,10066,15.8,93.0,15.001123961861527,46.3833333,11.85,2013-01-16 08:55:00+00:00
20130116_095723.jpg,10066,15.8,93.0,19.947199171019474,46.3833333,11.85,2013-01-16 09:55:00+00:00
20130116_122722.jpg,10066,15.8,86.0,22.51353345234907,46.3833333,11.85,2013-01-16 10:55:00+00:00
20130117_082724.jpg,10066,14.0,86.0,0.3318002131190241,46.3833333,11.85,2013-01-17 06:55:00+00:00
20130117_084633.jpg,10066,18.0,75.0,22.478190529551597,46.3833333,11.85,2013-01-17 12:00:00+00:00
20130117_085726.jpg,10066,14.0,86.0,15.144274382995908,46.3833333,11.85,2013-01-17 08:55:00+00:00
20130117_104635.jpg,10066,15.8,86.0,20.114326347937876,46.3833333,11.85,2013-01-17 09:55:00+00:00
20130118_074634.jpg,10066,14.0,19.0,0.4239640039896698,46.3833333,11.85,2013-01-18 06:55:00+00:00
20130118_084630.jpg,10066,20.0,50.0,22.688675307155126,46.3833333,11.85,2013-01-18 12:00:00+00:00
20130118_085726.jpg,10066,14.0,79.0,15.29428177518445,46.3833333,11.85,2013-01-18 08:55:00+00:00
20130118_135726.jpg,10066,19.4,68.0,14.946593094818972,46.3833333,11.85,2013-01-18 13:55:00+00:00
20130118_155725.jpg,10066,17.6,73.0,-0.004793264198153624,46.3833333,11.85,2013-01-18 15:55:00+00:00
20130119_062731.jpg,10066,19.0,39.0,15.949106649902511,46.3833333,11.85,2013-01-19 09:00:00+00:00
20130119_071637.jpg,10066,19.0,39.0,15.949106649902511,46.3833333,11.85,2013-01-19 09:00:00+00:00
20130119_084636.jpg,10066,19.0,58.0,22.905150266362135,46.3833333,11.85,2013-01-19 12:00:00+00:00
20130119_102732.jpg,10066,19.4,54.0,15.45109084347304,46.3833333,11.85,2013-01-19 08:55:00+00:00
20130120_074633.jpg,10066,28.4,80.0,8.68003068706413,46.3833333,11.85,2013-01-20 07:55:00+00:00
20130120_094628.jpg,10066,30.2,80.0,15.614643105099457,46.3833333,11.85,2013-01-20 08:55:00+00:00
20130120_145730.jpg,10066,30.2,80.0,8.397945314907103,46.3833333,11.85,2013-01-20 14:55:00+00:00
20130120_154635.jpg,10066,30.2,80.0,8.397945314907103,46.3833333,11.85,2013-01-20 14:55:00+00:00
20130121_062725.jpg,10066,28.0,77.0,16.286933288828745,46.3833333,11.85,2013-01-21 09:00:00+00:00
20130121_104633.jpg,10066,28.4,86.0,20.85054489392632,46.3833333,11.85,2013-01-21 09:55:00+00:00
20130121_112729.jpg,10066,28.4,86.0,20.85054489392632,46.3833333,11.85,2013-01-21 09:55:00+00:00
20130121_151637.jpg,10066,32.0,87.0,20.7423173700933,46.3833333,11.85,2013-01-21 12:55:00+00:00
20130121_154628.jpg,10066,30.2,80.0,8.617598525750113,46.3833333,11.85,2013-01-21 14:55:00+00:00
20130122_121632.jpg,10066,21.2,86.0,21.05117010377998,46.3833333,11.85,2013-01-22 09:55:00+00:00
20130122_124640.jpg,10066,21.2,86.0,23.71671855114695,46.3833333,11.85,2013-01-22 11:55:00+00:00
20130122_132727.jpg,10066,22.0,75.0,8.190053733688405,46.3833333,11.85,2013-01-22 15:00:00+00:00
20130123_065734.jpg,10066,15.8,73.0,0.9809338336601783,46.3833333,11.85,2013-01-23 06:55:00+00:00
20130123_082727.jpg,10066,15.8,73.0,0.9809338336601783,46.3833333,11.85,2013-01-23 06:55:00+00:00
20130123_085731.jpg,10066,19.4,86.0,16.14513061858028,46.3833333,11.85,2013-01-23 08:55:00+00:00
20130123_112728.jpg,10066,19.4,80.0,21.25827272854553,46.3833333,11.85,2013-01-23 09:55:00+00:00
20130123_145729.jpg,10066,21.2,86.0,9.067362768942203,46.3833333,11.85,2013-01-23 14:55:00+00:00
20130124_082730.jpg,10066,23.0,54.0,1.1120956708628809,46.3833333,11.85,2013-01-24 06:55:00+00:00
20130124_091640.jpg,10066,23.0,54.0,1.1120956708628809,46.3833333,11.85,2013-01-24 06:55:00+00:00
20130124_161634.jpg,10066,26.6,59.0,16.328215948538823,46.3833333,11.85,2013-01-24 13:55:00+00:00
20130125_072729.jpg,10066,18.0,42.0,17.041437039102373,46.3833333,11.85,2013-01-25 09:00:00+00:00
20130125_075724.jpg,10066,17.6,63.0,9.476838620320894,46.3833333,11.85,2013-01-25 07:55:00+00:00
20130125_112729.jpg,10066,19.4,49.0,21.691591480479445,46.3833333,11.85,2013-01-25 09:55:00+00:00
20130125_115727.jpg,10066,23.0,50.0,24.450092786821138,46.3833333,11.85,2013-01-25 11:55:00+00:00
20130125_145730.jpg,10066,23.0,50.0,9.530355224888117,46.3833333,11.85,2013-01-25 14:55:00+00:00
20130126_072731.jpg,10066,19.0,21.0,17.246074721267192,46.3833333,11.85,2013-01-26 09:00:00+00:00
20130126_082734.jpg,10066,17.6,35.0,1.3945476129311931,46.3833333,11.85,2013-01-26 06:55:00+00:00
20130126_084639.jpg,10066,24.0,23.0,24.58024664868414,46.3833333,11.85,2013-01-26 12:00:00+00:00
20130126_105728.jpg,10066,21.2,39.0,24.685922163016592,46.3833333,11.85,2013-01-26 10:55:00+00:00
20130126_154630.jpg,10066,24.8,40.0,9.766547853303429,46.3833333,11.85,2013-01-26 14:55:00+00:00
20130127_115731.jpg,10066,28.4,21.0,24.966044009483635,46.3833333,11.85,2013-01-27 11:55:00+00:00
20130127_131637.jpg,10066,28.4,19.0,24.936764016017925,46.3833333,11.85,2013-01-27 10:55:00+00:00
20130127_134631.jpg,10066,30.2,25.0,22.23407135679369,46.3833333,11.85,2013-01-27 12:55:00+00:00
20130127_155734.jpg,10066,26.6,40.0,1.7234935656168306,46.3833333,11.85,2013-01-27 15:55:00+00:00
20130128_075725.jpg,10066,23.0,100.0,10.031419551774233,46.3833333,11.85,2013-01-28 07:55:00+00:00
20130128_102734.jpg,10066,23.0,100.0,17.157862018262446,46.3833333,11.85,2013-01-28 08:55:00+00:00
20130128_121639.jpg,10066,23.0,100.0,22.388101925248556,46.3833333,11.85,2013-01-28 09:55:00+00:00
20130128_151633.jpg,10066,24.8,86.0,22.498708276248927,46.3833333,11.85,2013-01-28 12:55:00+00:00
20130129_101640.jpg,10066,31.0,22.0,25.37837742106534,46.3833333,11.85,2013-01-29 12:00:00+00:00
20130129_151635.jpg,10066,30.2,47.0,22.76764508521949,46.3833333,11.85,2013-01-29 12:55:00+00:00
20130130_071633.jpg,10066,37.0,28.0,18.126297462158288,46.3833333,11.85,2013-01-30 09:00:00+00:00
20130130_102728.jpg,10066,40.0,23.0,25.654392785910485,46.3833333,11.85,2013-01-30 12:00:00+00:00
20130130_121637.jpg,10066,40.0,23.0,25.654392785910485,46.3833333,11.85,2013-01-30 12:00:00+00:00
20130131_062732.jpg,10066,28.0,20.0,18.361334779564213,46.3833333,11.85,2013-01-31 09:00:00+00:00
20130131_104636.jpg,10066,34.0,8.0,10.32839778063278,46.3833333,11.85,2013-01-31 15:00:00+00:00
20130201_084629.jpg,10066,36.0,37.0,26.22079410125282,46.3833333,11.85,2013-02-01 12:00:00+00:00
20130201_104629.jpg,10066,32.0,43.0,10.57971352970433,46.3833333,11.85,2013-02-01 15:00:00+00:00
20130201_115726.jpg,10066,32.0,43.0,10.57971352970433,46.3833333,11.85,2013-02-01 15:00:00+00:00
20130202_064634.jpg,10066,28.0,78.0,18.848664887039778,46.3833333,11.85,2013-02-02 09:00:00+00:00
20130202_075730.jpg,10066,23.0,77.0,26.510955393532534,46.3833333,11.85,2013-02-02 12:00:00+00:00
20130202_094632.jpg,10066,23.0,77.0,26.510955393532534,46.3833333,11.85,2013-02-02 12:00:00+00:00
20130202_101630.jpg,10066,23.0,77.0,26.510955393532534,46.3833333,11.85,2013-02-02 12:00:00+00:00
20130202_121633.jpg,10066,23.0,77.0,26.510955393532534,46.3833333,11.85,2013-02-02 12:00:00+00:00
20130203_062733.jpg,10066,14.0,50.0,19.10082297883993,46.3833333,11.85,2013-02-03 09:00:00+00:00
20130203_075727.jpg,10066,18.0,26.0,26.805618894825994,46.3833333,11.85,2013-02-03 12:00:00+00:00
20130203_085722.jpg,10066,18.0,26.0,26.805618894825994,46.3833333,11.85,2013-02-03 12:00:00+00:00
20130203_151630.jpg,10066,17.0,29.0,11.089209860443743,46.3833333,11.85,2013-02-03 15:00:00+00:00
20130204_065723.jpg,10066,29.0,47.0,27.104671861824453,46.3833333,11.85,2013-02-04 12:00:00+00:00
20130204_072729.jpg,10066,23.0,66.0,19.358485892935565,46.3833333,11.85,2013-02-04 09:00:00+00:00
20130204_082735.jpg,10066,23.0,66.0,19.358485892935565,46.3833333,11.85,2013-02-04 09:00:00+00:00
20130204_085723.jpg,10066,29.0,47.0,27.104671861824453,46.3833333,11.85,2013-02-04 12:00:00+00:00
20130205_061631.jpg,10066,27.0,39.0,-5.826145412824337,46.3833333,11.85,2013-02-05 06:00:00+00:00
20130205_074639.jpg,10066,25.0,68.0,27.407997373094855,46.3833333,11.85,2013-02-05 12:00:00+00:00
20130205_085724.jpg,10066,25.0,68.0,27.407997373094855,46.3833333,11.85,2013-02-05 12:00:00+00:00
20130206_075731.jpg,10066,19.0,43.0,27.715474693818884,46.3833333,11.85,2013-02-06 12:00:00+00:00
20130206_085726.jpg,10066,19.0,43.0,27.715474693818884,46.3833333,11.85,2013-02-06 12:00:00+00:00
20130206_105728.jpg,10066,20.0,45.0,11.869457807952108,46.3833333,11.85,2013-02-06 15:00:00+00:00
20130206_114630.jpg,10066,20.0,45.0,11.869457807952108,46.3833333,11.85,2013-02-06 15:00:00+00:00
20130206_115732.jpg,10066,20.0,45.0,11.869457807952108,46.3833333,11.85,2013-02-06 15:00:00+00:00
20130207_064628.jpg,10066,18.0,33.0,20.163474034399158,46.3833333,11.85,2013-02-07 09:00:00+00:00
20130207_082726.jpg,10066,18.0,33.0,20.163474034399158,46.3833333,11.85,2013-02-07 09:00:00+00:00
20130207_092730.jpg,10066,20.0,23.0,28.02698028489417,46.3833333,11.85,2013-02-07 12:00:00+00:00
20130208_064637.jpg,10066,12.0,33.0,20.442126674141335,46.3833333,11.85,2013-02-08 09:00:00+00:00
20130208_085729.jpg,10066,17.0,17.0,28.34238928667358,46.3833333,11.85,2013-02-08 12:00:00+00:00
20130208_094638.jpg,10066,17.0,17.0,28.34238928667358,46.3833333,11.85,2013-02-08 12:00:00+00:00
20130208_121631.jpg,10066,17.0,17.0,28.34238928667358,46.3833333,11.85,2013-02-08 12:00:00+00:00
20130208_154641.jpg,10066,15.0,22.0,12.398943490982665,46.3833333,11.85,2013-02-08 15:00:00+00:00
20130209_072722.jpg,10066,12.0,38.0,20.725768463161447,46.3833333,11.85,2013-02-09 09:00:00+00:00
20130209_075727.jpg,10066,16.0,35.0,28.66157701248494,46.3833333,11.85,2013-02-09 12:00:00+00:00
20130209_094634.jpg,10066,16.0,35.0,28.66157701248494,46.3833333,11.85,2013-02-09 12:00:00+00:00
20130209_114637.jpg,10066,14.0,29.0,12.666120326764828,46.3833333,11.85,2013-02-09 15:00:00+00:00
20130209_151634.jpg,10066,14.0,29.0,12.666120326764828,46.3833333,11.85,2013-02-09 15:00:00+00:00
20130210_064632.jpg,10066,9.0,29.0,21.01429374466746,46.3833333,11.85,2013-02-10 09:00:00+00:00
20130210_072737.jpg,10066,9.0,29.0,21.01429374466746,46.3833333,11.85,2013-02-10 09:00:00+00:00
20130210_121636.jpg,10066,13.0,24.0,28.984419933916346,46.3833333,11.85,2013-02-10 12:00:00+00:00
20130210_122725.jpg,10066,12.0,27.0,12.934763824842873,46.3833333,11.85,2013-02-10 15:00:00+00:00
20130211_064627.jpg,10066,10.0,83.0,21.307594247436896,46.3833333,11.85,2013-02-11 09:00:00+00:00
20130211_084634.jpg,10066,11.0,86.0,29.310795918440252,46.3833333,11.85,2013-02-11 12:00:00+00:00
20130211_094634.jpg,10066,11.0,86.0,29.310795918440252,46.3833333,11.85,2013-02-11 12:00:00+00:00
20130211_102723.jpg,10066,11.0,86.0,29.310795918440252,46.3833333,11.85,2013-02-11 12:00:00+00:00
20130212_091635.jpg,10066,18.0,87.0,21.60555878622384,46.3833333,11.85,2013-02-12 09:00:00+00:00
20130212_101633.jpg,10066,23.0,66.0,29.64058390728874,46.3833333,11.85,2013-02-12 12:00:00+00:00
20130212_104638.jpg,10066,20.0,81.0,13.47601137847999,46.3833333,11.85,2013-02-12 15:00:00+00:00
20130212_151635.jpg,10066,20.0,81.0,13.47601137847999,46.3833333,11.85,2013-02-12 15:00:00+00:00
20130213_075734.jpg,10066,17.0,64.0,29.97366347415938,46.3833333,11.85,2013-02-13 12:00:00+00:00
20130213_095728.jpg,10066,18.0,65.0,13.748406055999602,46.3833333,11.85,2013-02-13 15:00:00+00:00
20130213_104631.jpg,10066,18.0,65.0,13.748406055999602,46.3833333,11.85,2013-02-13 15:00:00+00:00
20130213_114636.jpg,10066,18.0,65.0,13.748406055999602,46.3833333,11.85,2013-02-13 15:00:00+00:00
20130214_111632.jpg,10066,24.0,52.0,30.30991462066958,46.3833333,11.85,2013-02-14 12:00:00+00:00
20130214_124637.jpg,10066,23.0,55.0,14.021846867074787,46.3833333,11.85,2013-02-14 15:00:00+00:00
20130214_141630.jpg,10066,23.0,55.0,14.021846867074787,46.3833333,11.85,2013-02-14 15:00:00+00:00
20130215_065731.jpg,10066,24.0,59.0,30.649217866351314,46.3833333,11.85,2013-02-15 12:00:00+00:00
20130215_111640.jpg,10066,24.0,59.0,30.649217866351314,46.3833333,11.85,2013-02-15 12:00:00+00:00
20130215_125732.jpg,10066,24.0,72.0,14.296236128177812,46.3833333,11.85,2013-02-15 15:00:00+00:00
20130215_134643.jpg,10066,24.0,72.0,14.296236128177812,46.3833333,11.85,2013-02-15 15:00:00+00:00
20130215_152729.jpg,10066,24.0,72.0,14.296236128177812,46.3833333,11.85,2013-02-15 15:00:00+00:00
20130216_065730.jpg,10066,20.0,46.0,22.841752091305242,46.3833333,11.85,2013-02-16 09:00:00+00:00
20130216_091637.jpg,10066,20.0,46.0,22.841752091305242,46.3833333,11.85,2013-02-16 09:00:00+00:00
20130216_095728.jpg,10066,22.0,65.0,14.571478678388276,46.3833333,11.85,2013-02-16 15:00:00+00:00
20130216_124633.jpg,10066,22.0,65.0,14.571478678388276,46.3833333,11.85,2013-02-16 15:00:00+00:00
20130217_074635.jpg,10066,18.0,65.0,23.16129462079153,46.3833333,11.85,2013-02-17 09:00:00+00:00
20130217_082735.jpg,10066,18.0,65.0,23.16129462079153,46.3833333,11.85,2013-02-17 09:00:00+00:00
20130217_104630.jpg,10066,20.0,70.0,14.847481945434089,46.3833333,11.85,2013-02-17 15:00:00+00:00
20130218_074639.jpg,10066,20.0,42.0,31.684256833372803,46.3833333,11.85,2013-02-18 12:00:00+00:00
20130218_081632.jpg,10066,14.0,53.0,23.484795306183866,46.3833333,11.85,2013-02-18 09:00:00+00:00
20130218_092731.jpg,10066,20.0,42.0,31.684256833372803,46.3833333,11.85,2013-02-18 12:00:00+00:00
20130219_081633.jpg,10066,16.0,22.0,23.812132771788814,46.3833333,11.85,2013-02-19 09:00:00+00:00
20130219_084640.jpg,10066,16.0,22.0,23.812132771788814,46.3833333,11.85,2013-02-19 09:00:00+00:00
20130219_091631.jpg,10066,16.0,22.0,23.812132771788814,46.3833333,11.85,2013-02-19 09:00:00+00:00
20130219_142727.jpg,10066,23.0,20.0,15.401413114288808,46.3833333,11.85,2013-02-19 15:00:00+00:00
20130220_072726.jpg,10066,23.0,52.0,32.38738866627289,46.3833333,11.85,2013-02-20 12:00:00+00:00
20130220_114638.jpg,10066,21.0,70.0,15.679168710204586,46.3833333,11.85,2013-02-20 15:00:00+00:00
20130221_105726.jpg,10066,21.0,63.0,32.742540493090175,46.3833333,11.85,2013-02-21 12:00:00+00:00
20130221_131635.jpg,10066,21.0,63.0,32.742540493090175,46.3833333,11.85,2013-02-21 12:00:00+00:00
20130222_061640.jpg,10066,11.0,81.0,-1.55693073415593,46.3833333,11.85,2013-02-22 06:00:00+00:00
20130222_075729.jpg,10066,19.0,53.0,33.09993175189511,46.3833333,11.85,2013-02-22 12:00:00+00:00
20130222_082733.jpg,10066,13.0,62.0,24.815937991665862,46.3833333,11.85,2013-02-22 09:00:00+00:00
20130222_101634.jpg,10066,19.0,53.0,33.09993175189511,46.3833333,11.85,2013-02-22 12:00:00+00:00
20130222_112731.jpg,10066,19.0,53.0,33.09993175189511,46.3833333,11.85,2013-02-22 12:00:00+00:00
20130223_061641.jpg,10066,8.0,81.0,-1.26657801884648,46.3833333,11.85,2013-02-23 06:00:00+00:00
20130223_062729.jpg,10066,11.0,79.0,25.157389410798274,46.3833333,11.85,2013-02-23 09:00:00+00:00
20130223_072731.jpg,10066,11.0,79.0,25.157389410798274,46.3833333,11.85,2013-02-23 09:00:00+00:00
20130223_081636.jpg,10066,11.0,79.0,25.157389410798274,46.3833333,11.85,2013-02-23 09:00:00+00:00
20130224_085728.jpg,10066,18.0,86.0,33.8209880339608,46.3833333,11.85,2013-02-24 12:00:00+00:00
20130224_091632.jpg,10066,18.0,86.0,25.50205525689903,46.3833333,11.85,2013-02-24 09:00:00+00:00
20130224_151628.jpg,10066,17.0,86.0,16.793590654198056,46.3833333,11.85,2013-02-24 15:00:00+00:00
20130225_094635.jpg,10066,19.0,85.0,34.18443568598873,46.3833333,11.85,2013-02-25 12:00:00+00:00
20130225_122733.jpg,10066,16.0,87.0,17.072685182449998,46.3833333,11.85,2013-02-25 15:00:00+00:00
20130225_154635.jpg,10066,17.6,86.0,8.778897023521862,46.3833333,11.85,2013-02-25 15:55:00+00:00
20130225_165728.jpg,10066,15.8,86.0,-1.1856576425606327,46.3833333,11.85,2013-02-25 16:55:00+00:00
20130226_122727.jpg,10066,23.0,43.0,34.65268018814956,46.3833333,11.85,2013-02-26 10:55:00+00:00
20130226_131639.jpg,10066,23.0,43.0,34.65268018814956,46.3833333,11.85,2013-02-26 10:55:00+00:00
20130226_151634.jpg,10066,26.6,55.0,31.58003555860917,46.3833333,11.85,2013-02-26 12:55:00+00:00
20130226_152728.jpg,10066,24.8,64.0,25.803108148649677,46.3833333,11.85,2013-02-26 13:55:00+00:00
20130227_074635.jpg,10066,23.0,86.0,9.097618655794811,46.3833333,11.85,2013-02-27 06:55:00+00:00
20130227_111638.jpg,10066,28.4,74.0,25.98172814670225,46.3833333,11.85,2013-02-27 08:55:00+00:00
20130227_131631.jpg,10066,30.2,60.0,35.03060264541697,46.3833333,11.85,2013-02-27 10:55:00+00:00
20130227_155726.jpg,10066,30.2,80.0,9.291880236496244,46.3833333,11.85,2013-02-27 15:55:00+00:00
20130227_161638.jpg,10066,32.0,75.0,26.11482512298511,46.3833333,11.85,2013-02-27 13:55:00+00:00
20130228_065727.jpg,10066,24.8,86.0,9.412180317909403,46.3833333,11.85,2013-02-28 06:55:00+00:00
20130228_115732.jpg,10066,32.0,75.0,35.43140904612044,46.3833333,11.85,2013-02-28 11:55:00+00:00
20130228_151639.jpg,10066,32.0,75.0,32.2680878980829,46.3833333,11.85,2013-02-28 12:55:00+00:00
20130301_075726.jpg,10066,32.0,35.0,35.655270134361295,46.3833333,11.85,2013-03-01 12:00:00+00:00
20130301_091633.jpg,10066,23.0,68.0,9.729558467261661,46.3833333,11.85,2013-03-01 06:55:00+00:00
20130301_094638.jpg,10066,26.6,51.0,26.693250083791106,46.3833333,11.85,2013-03-01 08:55:00+00:00
20130301_164631.jpg,10066,32.0,55.0,9.804799634743738,46.3833333,11.85,2013-03-01 15:55:00+00:00
20130302_082729.jpg,10066,24.8,54.0,10.049770352942842,46.3833333,11.85,2013-03-02 06:55:00+00:00
20130302_101627.jpg,10066,26.6,51.0,19.186054284193293,46.3833333,11.85,2013-03-02 07:55:00+00:00
20130302_111637.jpg,10066,28.4,47.0,27.052750786301974,46.3833333,11.85,2013-03-02 08:55:00+00:00
20130302_132736.jpg,10066,33.0,38.0,18.468209633850986,46.3833333,11.85,2013-03-02 15:00:00+00:00
20130302_134636.jpg,10066,33.8,48.0,32.9595373192714,46.3833333,11.85,2013-03-02 12:55:00+00:00
20130303_112727.jpg,10066,32.0,27.0,33.34142141301829,46.3833333,11.85,2013-03-03 09:55:00+00:00
